date,WindV,WindD,relH,AirT,rad
250319872330,4.7,311.999999,93,-5.8,0
260319870030,4.9,335.999996,93,-5.9,0
260319870130,3.5,315,93,-6.3,0
260319870230,1.8,319.000001,93,-6,0
260319870330,0.9,322.999977,93,-6,0
260319870430,0.699999,221.999995,93,-6.1,0
260319870530,1.5,207.000005,93,-5.5,0
260319870630,1.6,118.99998,94,-5.4,44.444
260319870730,1.2,168,93,-4.3,130.556
260319870830,1.4,271.999988,93,-3.9,233.333
260319870930,2.7,277.999992,93,-4,322.222
260319871030,2.4,5.000006,94,-2.5,469.444
260319871130,2.3,199.999993,94,-2.2,555.556
260319871230,2.2,272.999997,95,-2.1,583.333
260319871330,1.500001,279.000008,97,-2.3,622.222
260319871430,1.5,273.000003,96,-2.9,419.444
260319871530,1.4,0.999985,96,-3.7,322.222
260319871630,1.2,275.999994,97,-5,141.667
260319871730,1.2,276.999992,97,-6.1,33.333
260319871830,0.5,293.999954,98,-6.1,0
260319871930,1.7,10.999992,97,-6.6,0
260319872030,2.8,19.000003,97,-7.4,0
260319872130,2.8,26.999995,97,-7.8,0
260319872230,0.3,273.000039,97,-7.3,0
260319872330,3.3,221.999999,97,-7.1,0
270319870030,5.3,238.000001,97,-7.1,0
270319870130,6.000001,237.999999,97,-7.3,0
270319870230,6.1,239.000004,97,-7.1,0
270319870330,5.5,245.000005,97,-7.3,0
270319870430,5.7,241.999998,97,-7.3,0
270319870530,6.499999,239.000002,97,-7.4,0
270319870630,6,237,97,-7.3,61.111
270319870730,4.9,234.999995,97,-7.1,141.667
270319870830,4.500001,236.999999,97,-7,250
270319870930,3.4,239.999997,97,-6.9,277.778
270319871030,2.7,232.999994,97,-7,430.556
270319871130,1.8,222.999992,97,-6.5,480.556
270319871230,1.4,240.000009,97,-6,486.111
270319871330,1,237.000015,97,-6.6,419.444
270319871430,3.4,238.000011,97,-6.6,302.778
270319871530,3.9,238.000005,97,-6.8,202.778
270319871630,3.8,236.000002,97,-6.9,116.667
270319871730,3.6,241.999992,97,-7.1,50
270319871830,9,237.000001,96,-6.6,0
270319871930,10.3,241,97,-6.8,0
270319872030,8.3,237.999999,97,-6.4,0
270319872130,8.6,242.000002,97,-5.1,0
270319872230,8.4,243.000002,97,-5.3,0
270319872330,8.9,243.000002,97,-5.5,0
280319870030,7.5,240.000002,97,-4.4,0
280319870130,9.8,235,97,-4.5,0
280319870230,10.9,232.999999,97,-7,0
280319870330,10.000001,232.000001,97,-7.1,0
280319870430,9.5,232.999997,97,-7,0
280319870530,6.9,232,97,-7.3,0
280319870630,5.5,232,96,-7.1,25
280319870730,5.7,234.999999,97,-7.2,91.667
280319870830,5.6,240.999997,97,-6.9,136.111
280319870930,5.1,246,97,-6.9,194.444
280319871030,3.8,244.000002,97,-6.9,166.667
280319871130,3.8,251.000002,97,-6.9,180.556
280319871230,3.3,256.000005,97,-7,161.111
280319871330,3.6,254.000007,96,-7.1,150
280319871430,6.2,249.999998,96,-7.1,144.444
280319871530,4.9,241.000004,96,-7.5,111.111
280319871630,4.4,228.999996,96,-7.9,58.333
280319871730,4.2,206.000002,96,-8.2,25
280319871830,3.8,205.999998,95,-8.2,0
280319871930,1.5,210.000002,96,-9.6,0
280319872030,3.4,30.999992,96,-12,0
280319872130,4.6,35.000007,96,-12.3,0
280319872230,4.800001,20.000002,96,-12.5,0
280319872330,2.6,14.000001,96,-13.1,0
290319870030,3,17.999998,96,-14.3,0
290319870130,2.3,17.999998,96,-14.8,0
290319870230,2,3.000003,96,-14.7,0
290319870330,2.2,0.999992,95,-14.8,0
290319870430,2,2,94,-14.8,0
290319870530,1.1,282.000011,93,-14.8,0
290319870630,1.2,272.999994,88,-15.5,38.889
290319870730,2.3,272.000004,91,-14.9,161.111
290319870830,2.3,2.000004,90,-14.1,294.444
290319870930,2.1,281.000003,90,-13.2,363.889
290319871030,2.5,9.999991,90,-13,405.556
290319871130,2.3,12.000005,90,-12.5,400
290319871230,2.1,18.999997,89,-12.2,397.222
290319871330,2.1,17.000011,88,-11.9,452.778
290319871430,2.3,19.000004,89,-13,283.333
290319871530,1.1,0,89,-13,222.222
290319871630,1.7,9.000015,89,-13.6,172.222
290319871730,0.9,276.000022,89,-14.3,33.333
290319871830,1.2,275.999994,88,-14.6,0
290319871930,1.2,275.999994,89,-14.7,0
290319872030,1.1,291.999992,89,-14.7,0
290319872130,1.1,298.000022,89,-14.8,0
290319872230,1.1,302.999992,89,-15.1,0
290319872330,1.099999,295.999998,89,-15.5,0
300319870030,1.2,292.999981,89,-16,0
300319870130,1.2,292.999981,89,-16.3,0
300319870230,1.4,293.000013,89,-16.6,0
300319870330,1.4,284.000014,89,-16.9,0
300319870430,1.1,291.000021,88,-17.1,0
300319870530,1,285.999976,88,-17.3,0
300319870630,2.1,287.000011,87,-17.2,44.444
300319870730,1.599999,295,88,-16.8,133.333
300319870830,3.6,1.999997,88,-16.9,269.444
300319870930,2.8,282.000007,88,-16.3,344.444
300319871030,2.7,283.000004,88,-16,388.889
300319871130,3.1,279.000002,88,-15.6,463.889
300319871230,2.6,286.999993,88,-15.2,444.444
300319871330,2.5,296.000004,87,-15.4,400
300319871430,3.7,0,87,-15.8,383.333
300319871530,2.7,286,87,-16.2,272.222
300319871630,2.2,292.000017,87,-16.8,186.111
300319871730,2.6,292.999998,86,-17.7,69.444
300319871830,2.8,287.000006,85,-18.3,0
300319871930,2.2,289,86,-18.6,0
300319872030,2.099999,295.999996,86,-18.9,0
300319872130,2,304.000007,86,-19.1,0
300319872230,2.1,292.999993,86,-19.4,0
300319872330,2,295.999994,86,-19.6,0
310319870030,2.1,292.000005,86,-19.9,0
310319870130,1.7,291.000012,86,-20.1,0
310319870230,1.6,293.000003,86,-20.3,0
310319870330,1.9,284.000011,86,-20.4,0
310319870430,2.1,288.999997,86,-20.4,0
310319870530,2,293.999992,86,-20.4,0
310319870630,1.3,301.999987,85,-20.3,47.222
310319870730,2.1,284.000001,86,-19.8,130.556
310319870830,3.2,2.999998,86,-19.5,219.444
310319870930,3.2,274.999993,86,-18.6,400
310319871030,4.6,10.000004,86,-18.4,491.667
310319871130,4.9,11.999997,86,-18,391.667
310319871230,4,2,86,-18.2,433.333
310319871330,3,3.999992,87,-17.3,397.222
310319871430,3.4,285.999999,86,-16.9,402.778
310319871530,4.7,270.999996,86,-17.9,291.667
310319871630,8,13.999999,86,-18.5,116.667
310319871730,6,20,86,-18.3,52.778
310319871830,3.8,10.999998,87,-18.5,0
310319871930,5,22.000002,86,-18.9,0
310319872030,3.999999,21.999997,86,-19.2,0
310319872130,5.3,25.000003,86,-19.4,0
310319872230,4.2,16.999998,86,-19.3,0
310319872330,3.9,12.000005,86,-18.5,0
10419870030,5.9,12,86,-18.3,0
10419870130,4.7,17.000001,86,-18.3,0
10419870230,4,7.999995,86,-18.5,0
10419870330,5.2,10.000006,85,-18.7,0
10419870430,5.7,25.000001,84,-18.7,0
10419870530,6.3,42.000004,83,-18,2.778
10419870630,5.3,49,80,-17.3,91.667
10419870730,5.7,40.999994,82,-17.5,269.444
10419870830,5.7,43.000003,82,-16.9,425
10419870930,5.7,51.000002,82,-16.5,569.444
10419871030,5.8,71.000004,83,-15.7,666.667
10419871130,6,169,84,-15,711.111
10419871230,6.099999,144.999999,85,-14.1,722.222
10419871330,6.699999,225,90,-10.8,783.333
10419871430,6.4,105.000002,87,-13.5,700
10419871530,6.5,93.000002,88,-14,555.556
10419871630,6.5,92.000003,88,-14.4,350
10419871730,6.6,91.000001,89,-18.5,150
10419871830,6.7,90,90,-12,0
10419871930,6.6,91.000001,89,-14.7,0
10419872030,6.6,91.000001,89,-14.4,0
10419872130,6.6,91.000001,89,-14.3,0
10419872230,6.6,91.000001,89,-14.3,0
10419872330,6.6,91.000001,89,-14.3,0
20419870030,6.6,91.000001,89,-14.3,0
20419870130,6.6,91.000001,89,-14.3,0
20419870230,6.5,97.000002,89,-14.3,0
20419870330,6.3,110.999998,88,-14.3,0
20419870430,5.9,133.999996,87,-14.2,0
20419870530,5.600001,152,86,-14.2,0
20419870630,4.3,45,81,-14,88.889
20419870730,5.1,90,84,-14.1,263.889
20419870830,4.9,80.999999,83,-14.1,397.222
20419870930,5.1,87.000004,83,-13.9,630.556
20419871030,5.6,166.999998,84,-13.6,672.222
20419871130,6.3,142.999999,85,-13,586.111
20419871230,6.9,124.000001,86,-12.6,491.667
20419871330,9.3,225,90,-10.7,341.667
20419871430,7.7,94.999998,88,-11.9,297.222
20419871530,7.6,90.999998,88,-11.7,236.111
20419871630,7,98.999998,89,-11.7,163.889
20419871730,6.4,105.999999,89,-11.8,72.222
20419871830,4.3,135,90,-11.9,0
20419871930,5.600001,117,89,-11.8,0
20419872030,5.3,121,89,-11.8,0
20419872130,5.3,121,89,-11.8,0
20419872230,5.3,121,89,-11.8,0
20419872330,5.3,121,89,-11.8,0
30419870030,5.3,121,89,-11.8,0
30419870130,5.3,121,89,-11.8,0
30419870230,5.4,117.999996,89,-11.8,0
30419870330,5.5,110.000004,89,-11.9,0
30419870430,5.8,96.999998,89,-12,0
30419870530,6,183.000003,89,-12.1,11.111
30419870630,6.699999,225,90,-12.4,58.333
30419870730,6.3,198.999997,89,-12.2,133.333
30419870830,6.4,204.000004,89,-12.2,277.778
30419870930,6.5,205.000001,89,-12.1,427.778
30419871030,6.799999,206.999998,89,-11.7,477.778
30419871130,7.3,210.000002,89,-11.2,438.889
30419871230,7.7,213.000004,89,-10.8,402.778
30419871330,9.3,225,90,-9,427.778
30419871430,8.5,220.000001,90,-10,302.778
30419871530,9.1,227.000002,90,-9.6,222.222
30419871630,9.7,235.000003,90,-9.3,125
30419871730,10.2,241.999999,91,-9.1,41.667
30419871830,12.3,270,92,-8.2,0
30419871930,11,252.999998,91,-8.7,0
30419872030,11.3,256.000002,91,-8.6,0
30419872130,11.3,257,91,-8.6,0
30419872230,11.3,257,91,-8.6,0
30419872330,11.3,257,91,-8.6,0
40419870030,11.3,257,91,-8.6,0
40419870130,11.3,257,91,-8.6,0
40419870230,11.6,255.999999,91,-8.5,0
40419870330,12.4,251.999999,92,-8.4,0
40419870430,13.699999,247.000001,93,-8.2,0
40419870530,14.7,243.000001,94,-8,2.778
40419870630,18.9,225,98,-7.3,47.222
40419870730,16.299999,236,96,-7.7,61.111
40419870830,16.8,234.000002,96,-7.6,111.111
40419870930,16.399999,233,96,-7.6,161.111
40419871030,15.300001,232,96,-7.5,291.667
40419871130,13.6,231.000001,97,-7.3,297.222
40419871230,12.300001,230,97,-7.2,405.556
40419871330,6.699999,225,98,-6.6,280.556
40419871430,10.2,229.999997,97,-6.9,197.222
40419871530,9.9,233.999999,97,-6.8,130.556
40419871630,10.3,241,96,-6.7,105.556
40419871730,10.7,247.000001,95,-6.6,47.222
40419871830,12.3,270,92,-6.4,0
40419871930,11.3,256.000002,94,-6.5,0
40419872030,11.5,259.000003,94,-6.5,0
40419872130,11.5,259.000003,94,-6.5,0
40419872230,11.5,259.000003,94,-6.5,0
40419872330,11.5,259.000003,94,-6.5,0
50419870030,11.5,259.000003,94,-6.5,0
50419870130,11.5,259.000003,94,-6.5,0
50419870230,11.3,257,94,-6.7,0
50419870330,10.8,254.000002,93,-7.2,0
50419870430,10,248.000001,93,-8,0
50419870530,9.3,243.999999,92,-8.7,5.556
50419870630,6.699999,225,90,-11.3,150
50419870730,8.3,236.000001,91,-9.7,325
50419870830,8,234,91,-10,536.111
50419870930,8,233.000001,91,-10,702.778
50419871030,8.2,232,91,-9.9,680.556
50419871130,8.4,231.000001,91,-9.8,838.889
50419871230,8.6,230.000001,91,-9.7,666.667
50419871330,9.3,225,91,-9.4,386.111
50419871430,8.9,228.000002,91,-9.6,444.444
50419871530,9,227,91,-9.6,466.667
50419871630,9.1,227.000002,91,-9.7,230.556
50419871730,9.1,226,91,-9.7,75
50419871830,9.3,225,90,-10,0
50419871930,9.2,225.999999,91,-9.8,0
50419872030,9.2,225.999999,91,-9.8,0
50419872130,9.2,225.999999,91,-9.8,0
50419872230,9.2,225.999999,91,-9.8,0
50419872330,9.2,225.999999,91,-9.8,0
60419870030,9.2,225.999999,91,-9.8,0
60419870130,9.2,225.999999,91,-9.8,0
60419870230,8.8,232.000001,91,-9.8,0
60419870330,7.9,246.000003,91,-9.8,0
60419870430,6.5,268.999997,91,-9.8,0
60419870530,5.4,343.000003,91,-9.8,2.778
60419870630,0.8,0,90,-9.8,69.444
60419870730,3.599999,315,91,-9.8,113.889
60419870830,3.1,305.999992,91,-9.8,227.778
60419870930,3.2,312.000006,91,-9.7,483.333
60419871030,3.6,328.000004,91,-9.5,672.222
60419871130,4.2,352.000001,91,-9.1,733.333
60419871230,4.7,259.000004,91,-8.8,863.889
60419871330,6.7,90,91,-7.6,552.778
60419871430,5.4,223.999998,91,-8.4,452.778
60419871530,5.5,205.999998,91,-8.3,450
60419871630,5.3,191.000004,91,-8.5,258.333
60419871730,5.1,90,91,-8.6,91.667
60419871830,4.3,135,90,-9.1,0
60419871930,4.8,106.999997,91,-8.8,0
60419872030,4.7,112.999996,91,-8.9,0
60419872130,4.7,112.999996,91,-8.9,0
60419872230,4.7,112.999996,91,-8.9,0
60419872330,4.7,112.999996,91,-8.9,0
70419870030,4.7,112.999996,91,-8.9,0
70419870130,4.7,112.999996,91,-8.9,0
70419870230,4.6,110.000004,91,-8.9,0
70419870330,4.4,103.000005,90,-9,0
70419870430,4,91.000005,88,-9.1,0
70419870530,3.7,187.999992,86,-9.2,11.111
70419870630,2.4,225,80,-9.7,127.778
70419870730,3.2,202.000001,84,-9.6,330.556
70419870830,3,206.999988,83,-10,491.667
70419870930,3.3,207.999998,83,-10.5,677.778
70419871030,4,209.999997,83,-10.6,763.889
70419871130,5,212.999997,83,-13,850
70419871230,5.9,215.000001,82,-10.1,863.889
70419871330,9.3,225,81,-6.8,805.556
70419871430,7.3,218.999999,82,-9,680.556
70419871530,7.9,220.999997,82,-8.4,566.667
70419871630,8.2,221.999998,82,-8,358.333
70419871730,8.4,221.999997,82,-7.8,122.222
70419871830,9.3,225,81,-6.9,0
70419871930,8.800001,223,82,-7.5,0
70419872030,8.9,222.999998,82,-7.4,0
70419872130,8.9,222.999998,82,-7.4,0
70419872230,8.9,222.999998,82,-7.4,0
70419872330,8.9,222.999998,82,-7.4,0
80419870030,8.9,222.999998,82,-7.4,0
80419870130,8.9,222.999998,82,-7.4,0
80419870230,8.5,223.000002,82,-7.2,0
80419870330,7.6,223.000003,83,-6.8,0
80419870430,6.3,224,84,-6.1,0
80419870530,5.2,224.000003,85,-5.6,8.333
80419870630,0.799999,225,88,-3.5,122.222
80419870730,3.5,224,86,-4.8,208.333
80419870830,3,224.000004,86,-4.5,444.444
80419870930,3.2,224.000007,87,-4.5,494.444
80419871030,3.9,224.000006,88,-4.4,605.556
80419871130,5,224.000001,91,-4.3,858.333
80419871230,5.8,224.000002,93,-4.2,886.111
80419871330,9.3,225,100,-3.9,533.333
80419871430,7.2,221.999996,96,-4.1,438.889
80419871530,7.5,217.999998,97,-4.1,241.667
80419871630,7.4,210,98,-4.2,158.333
80419871730,7.2,204.000002,98,-4.2,72.222
80419871830,6.7,90,100,-4.5,0
80419871930,7,194.999997,99,-4.3,0
80419872030,6.9,192.000003,99,-4.3,0
80419872130,6.9,192.000003,99,-4.3,0
80419872230,6.9,192.000003,99,-4.3,0
80419872330,6.9,192.000003,99,-4.3,0
90419870030,6.9,192.000003,99,-4.3,0
90419870130,6.9,192.000003,99,-4.3,0
90419870230,6.9,192.999999,99,-4.3,0
90419870330,6.9,197.000001,98,-4.3,0
90419870430,6.8,202.000002,98,-4.4,0
90419870530,6.799999,206.999998,97,-4.4,8.333
90419870630,6.699999,225,95,-4.6,100
90419870730,6.8,214.000004,96,-4.5,163.889
90419870830,6.800001,216,96,-4.5,422.222
90419870930,6.9,217.000002,96,-4.5,505.556
90419871030,7.2,218.000004,96,-4.5,519.444
90419871130,7.6,219.000002,97,-4.4,750
90419871230,7.9,220,97,-4.4,658.333
90419871330,9.3,225,98,-4.2,427.778
90419871430,8.5,221.999999,97,-4.3,333.333
90419871530,8.7,223.000002,98,-4.4,213.889
90419871630,8.800001,223,98,-4.5,186.111
90419871730,8.899999,223.999999,98,-4.5,61.111
90419871830,9.3,225,99,-4.8,0
90419871930,9.1,224,98,-4.6,0
90419872030,9.1,224,98,-4.6,0
90419872130,9.1,224,98,-4.6,0
90419872230,9.1,224,98,-4.6,0
90419872330,9.1,224,98,-4.6,0
100419870030,9.1,224,98,-4.6,0
100419870130,9.1,224,98,-4.6,0
100419870230,8.899999,223.999999,98,-4.7,0
100419870330,8.4,224,98,-5,0
100419870430,7.6,224.000005,97,-5.4,0
100419870530,6.9,223.999999,97,-5.7,8.333
100419870630,4.3,225,96,-7.1,69.444
100419870730,5.9,223.999996,97,-6.3,133.333
100419870830,5.6,224,97,-6.4,263.889
100419870930,5.7,228.000007,97,-6.5,436.111
100419871030,6.1,237.999994,97,-6.5,577.778
100419871130,6.8,252.999996,97,-6.6,575
100419871230,7.3,264.999999,97,-6.7,480.556
100419871330,9.3,315,97,-7.1,466.667
100419871430,8,350.000003,97,-6.9,388.889
100419871530,8.1,356.000003,97,-7.2,286.111
100419871630,7.8,255.999999,96,-7.5,180.556
100419871730,7.6,241.000002,96,-7.8,77.778
100419871830,6.7,90,94,-8.9,0
100419871930,7.2,216.999997,95,-8.2,0
100419872030,7.1,210.000001,95,-8.3,0
100419872130,7.1,208.999998,95,-8.3,0
100419872230,7.1,208.999998,95,-8.3,0
100419872330,7.1,210.000001,95,-8.3,0
110419870030,7.1,210.000001,95,-8.3,0
110419870130,7.1,210.000001,95,-8.3,0
110419870230,7.1,217.000003,95,-8.5,0
110419870330,7,233.000003,94,-8.9,0
110419870430,7,257.999998,93,-9.5,0
110419870530,6.9,352.000004,93,-10,8.333
110419870630,6.7,0,90,-12.1,58.333
110419870730,6.8,319.999997,92,-10.8,161.111
110419870830,6.8,310.000003,92,-11.1,272.222
110419870930,7.2,321.999996,92,-11.1,402.778
110419871030,8.1,352,93,-11.1,683.333
110419871130,9.6,232,94,-11,750
110419871230,10.7,196.000002,94,-11,680.556
110419871330,15.5,45,97,-10.8,644.444
110419871430,12.3,130.999999,95,-11,583.333
110419871530,12.2,141.999999,96,-11.2,594.444
110419871630,11.2,133.000003,96,-11.5,416.667
110419871730,10.3,124,96,-11.8,208.333
110419871830,6.7,90,97,-12.8,0
110419871930,8.9,111.000001,96,-12.2,0
110419872030,8.499999,106.999998,96,-12.3,0
110419872130,8.4,106.999998,96,-12.3,0
110419872230,8.4,106.999998,96,-12.3,0
110419872330,8.4,106.999998,96,-12.3,0
120419870030,8.4,106.999998,96,-12.3,0
120419870130,8.4,106.999998,96,-12.3,0
120419870230,8.2,99.999999,96,-12.2,0
120419870330,7.8,186,95,-11.9,0
120419870430,7.1,210.999997,95,-11.4,0
120419870530,6.6,231.999998,94,-11,16.667
120419870630,4.3,315,92,-9.5,102.778
120419870730,5.7,264.000003,93,-10.4,280.556
120419870830,5.4,356,93,-10.2,463.889
120419870930,5.6,359.000005,93,-10,613.889
120419871030,6,260.000001,93,-9.5,627.778
120419871130,6.7,243.999997,92,-8.7,605.556
120419871230,7.2,231.999996,92,-8,544.444
120419871330,9.3,90,91,-5.3,433.333
120419871430,7.9,207.999998,92,-7.1,461.111
120419871530,7.7,195.000002,92,-7.3,272.222
120419871630,7.1,182.999998,93,-8,186.111
120419871730,6.5,97.000002,93,-8.6,58.333
120419871830,4.3,135,95,-11.2,0
120419871930,5.7,112.000004,94,-9.6,0
120419872030,5.4,115.999997,94,-9.9,0
120419872130,5.4,117.000004,94,-9.9,0
120419872230,5.4,117.000004,94,-9.9,0
120419872330,5.4,117.000004,94,-9.9,0
130419870030,5.4,117.000004,94,-9.9,0
130419870130,5.4,117.000004,94,-9.9,0
130419870230,5.5,107.999995,94,-10.1,0
130419870330,5.6,184.999999,93,-10.6,0
130419870430,5.8,218.999995,93,-11.3,0
130419870530,6,246.999998,92,-11.9,8.333
130419870630,6.7,0,90,-14.2,102.778
130419870730,6.3,339.000002,91,-12.8,380.556
130419870830,6.4,325.999995,91,-13.1,369.444
130419870930,6.1,335.999995,91,-13.1,566.667
130419871030,5.5,265.999996,91,-13.1,697.222
130419871130,4.6,222.000004,91,-13.1,730.556
130419871230,3.8,188.000003,91,-13.1,686.111
130419871330,0.799999,45,92,-13.2,588.889
130419871430,2.799999,136,92,-13.1,472.222
130419871530,2.9,144.999995,92,-13,336.111
130419871630,3.6,135.999998,92,-12.9,180.556
130419871730,4.2,127,93,-12.8,83.333
130419871830,6.7,90,94,-12.3,0
130419871930,5.2,111.999997,93,-12.6,0
130419872030,5.5,107.999995,93,-12.5,0
130419872130,5.5,106.999997,93,-12.5,0
130419872230,5.5,106.999997,93,-12.5,0
130419872330,5.5,106.999997,93,-12.5,0
140419870030,5.5,106.999997,93,-12.5,0
140419870130,5.5,106.999997,93,-12.5,0
140419870230,5.6,97.999997,93,-12.5,0
140419870330,5.7,193.000001,93,-12.4,0
140419870430,5.9,226.000004,93,-12.3,0
140419870530,6.1,251.999998,93,-12.3,11.111
140419870630,6.7,0,92,-12,108.333
140419870730,6.3,335.999997,93,-12.2,272.222
140419870830,6.4,323,93,-12.2,386.111
140419870930,6.5,334.000002,93,-12.1,519.444
140419871030,6.8,267.999997,93,-11.9,705.556
140419871130,7.3,223.999997,93,-11.6,722.222
140419871230,7.7,188.999997,93,-11.3,738.889
140419871330,9.3,45,93,-10.2,625
140419871430,8.200001,135,93,-8.7,519.444
140419871530,8.2,145,93,-10.1,405.556
140419871630,7.900001,135,94,-10.3,230.556
140419871730,7.7,125.999997,94,-10.6,100
140419871830,6.7,90,96,-12.1,0
140419871930,7.3,111.999999,95,-11.2,0
140419872030,7.2,107.999997,95,-11.4,0
140419872130,7.2,106.999998,95,-11.4,0
140419872230,7.2,106.999998,95,-11.4,0
140419872330,7.2,106.999998,95,-10,0
150419870030,7.2,106.999998,95,-10.8,0
150419870130,7.2,106.999998,95,-10.6,0
150419870230,7.2,111.999996,95,-10.7,0
150419870330,7.100001,125,95,-10.9,0
150419870430,7,144.999999,94,-11.1,0
150419870530,7,159.999999,94,-11.3,8.333
150419870630,6.699999,45,92,-12.2,72.222
150419870730,6.5,356,93,-10.8,169.444
150419870830,6.5,341.000001,93,-10.8,288.889
150419870930,6.7,348.000003,93,-10.7,366.667
150419871030,6.6,261.000004,93,-10.4,447.222
150419871130,6.5,227.999997,93,-10,458.333
150419871230,6.4,201.999997,93,-9.7,597.222
150419871330,0.799999,45,92,-9.8,619.444
150419871430,6.2,109.000004,93,-6.7,541.667
150419871530,6.2,115.999999,93,-9.4,408.333
150419871630,6.3,112.000005,93,-9.5,208.333
150419871730,6.200001,106.000002,93,-9.8,86.111
150419871830,4.3,135,93,-10,0
150419871930,6.3,98.000004,93,-10.2,0
150419872030,6.3,95.999997,93,-10.3,0
150419872130,6.2,95.000004,93,-10.4,0
150419872230,6,93.000003,93,-10.4,0
150419872330,5.8,91.999999,93,-8.4,0
160419870030,5.7,91.999999,93,-10.3,0
160419870130,6.2,92.000001,93,-10.2,0
160419870230,6.2,181.000001,93,-10.2,0
160419870330,6.1,184.999999,93,-10.4,0
160419870430,5.9,192.999999,93,-10.5,0
160419870530,5.8,198.999996,93,-10.5,27.778
160419870630,9.3,315,92,-11.8,180.556
160419870730,6.6,259.000002,93,-8.9,300
160419870830,6.6,354.999999,93,-8.8,350
160419870930,7,358.999999,93,-8.7,397.222
160419871030,6.8,254.999997,93,-8.2,586.111
160419871130,6.4,230.999996,94,-7.8,716.667
160419871230,6.2,211.999998,94,-7.5,702.778
160419871330,15.5,315,95,-6,616.667
160419871430,5.8,183.000005,95,-4.6,627.778
160419871530,5.7,91.000003,95,-7.5,486.111
160419871630,6,182,96,-7.6,258.333
160419871730,5.7,188.000003,96,-8,130.556
160419871830,12.3,270,98,-7.4,0
160419871930,5.9,192.999999,97,-8.5,0
160419872030,6,194.999997,97,-8.5,0
160419872130,5.9,197,97,-8.8,0
160419872230,5.5,201.999998,97,-8.8,0
160419872330,5.1,203.000001,97,-6.9,0
170419870030,4.9,204.000004,97,-8.9,0
170419870130,6,204,97,-8.8,0
170419870230,5.8,205.000001,97,-8.8,0
170419870330,5.7,206.000004,97,-9,0
170419870430,5.2,209.000002,96,-9.1,0
170419870530,4.9,211.000003,96,-8.9,27.778
